labels,WL,Normal,Alert,Warning,Danger,QueryCnt
09/09/2024 07:00,101.59,102.7,103.5,104.5,107.3,
09/09/2024 08:00,101.58,102.7,103.5,104.5,107.3,
09/09/2024 09:00,101.58,102.7,103.5,104.5,107.3,
09/09/2024 10:00,101.57,102.7,103.5,104.5,107.3,
09/09/2024 11:00,101.56,102.7,103.5,104.5,107.3,
09/09/2024 12:00,101.55,102.7,103.5,104.5,107.3,
09/09/2024 13:00,101.55,102.7,103.5,104.5,107.3,
09/09/2024 14:00,101.54,102.7,103.5,104.5,107.3,
09/09/2024 15:00,101.52,102.7,103.5,104.5,107.3,
09/09/2024 16:00,101.52,102.7,103.5,104.5,107.3,
09/09/2024 17:00,101.53,102.7,103.5,104.5,107.3,
09/09/2024 18:00,101.53,102.7,103.5,104.5,107.3,
09/09/2024 19:00,101.52,102.7,103.5,104.5,107.3,
09/09/2024 20:00,101.52,102.7,103.5,104.5,107.3,
09/09/2024 21:00,101.51,102.7,103.5,104.5,107.3,
09/09/2024 22:00,101.5,102.7,103.5,104.5,107.3,
09/09/2024 23:00,101.5,102.7,103.5,104.5,107.3,
10/09/2024 00:00,101.49,102.7,103.5,104.5,107.3,
10/09/2024 01:00,101.48,102.7,103.5,104.5,107.3,
10/09/2024 02:00,101.48,102.7,103.5,104.5,107.3,
10/09/2024 03:00,101.48,102.7,103.5,104.5,107.3,
10/09/2024 04:00,101.48,102.7,103.5,104.5,107.3,
10/09/2024 05:00,101.48,102.7,103.5,104.5,107.3,
10/09/2024 06:00,101.46,102.7,103.5,104.5,107.3,
10/09/2024 07:00,101.46,102.7,103.5,104.5,107.3,
10/09/2024 08:00,101.46,102.7,103.5,104.5,107.3,
10/09/2024 09:00,101.45,102.7,103.5,104.5,107.3,
10/09/2024 10:00,101.44,102.7,103.5,104.5,107.3,
10/09/2024 11:00,101.42,102.7,103.5,104.5,107.3,
10/09/2024 12:00,101.42,102.7,103.5,104.5,107.3,
10/09/2024 13:00,101.44,102.7,103.5,104.5,107.3,
10/09/2024 14:00,101.43,102.7,103.5,104.5,107.3,
10/09/2024 15:00,101.41,102.7,103.5,104.5,107.3,
10/09/2024 16:00,101.42,102.7,103.5,104.5,107.3,
10/09/2024 17:00,101.4,102.7,103.5,104.5,107.3,
10/09/2024 18:00,101.4,102.7,103.5,104.5,107.3,
10/09/2024 19:00,101.4,102.7,103.5,104.5,107.3,
10/09/2024 20:00,101.39,102.7,103.5,104.5,107.3,
10/09/2024 21:00,101.39,102.7,103.5,104.5,107.3,
10/09/2024 22:00,101.37,102.7,103.5,104.5,107.3,
10/09/2024 23:00,101.37,102.7,103.5,104.5,107.3,
11/09/2024 00:00,101.37,102.7,103.5,104.5,107.3,
11/09/2024 01:00,101.37,102.7,103.5,104.5,107.3,
11/09/2024 02:00,101.36,102.7,103.5,104.5,107.3,
11/09/2024 03:00,101.36,102.7,103.5,104.5,107.3,
11/09/2024 04:00,101.35,102.7,103.5,104.5,107.3,
11/09/2024 05:00,101.35,102.7,103.5,104.5,107.3,
11/09/2024 06:00,101.35,102.7,103.5,104.5,107.3,
11/09/2024 07:00,101.34,102.7,103.5,104.5,107.3,
11/09/2024 08:00,101.33,102.7,103.5,104.5,107.3,
11/09/2024 09:00,101.33,102.7,103.5,104.5,107.3,
11/09/2024 10:00,101.31,102.7,103.5,104.5,107.3,
11/09/2024 11:00,101.3,102.7,103.5,104.5,107.3,
11/09/2024 12:00,101.29,102.7,103.5,104.5,107.3,
11/09/2024 13:00,101.28,102.7,103.5,104.5,107.3,
11/09/2024 14:00,101.27,102.7,103.5,104.5,107.3,
11/09/2024 15:00,101.27,102.7,103.5,104.5,107.3,
11/09/2024 16:00,101.26,102.7,103.5,104.5,107.3,
11/09/2024 17:00,101.25,102.7,103.5,104.5,107.3,
11/09/2024 18:00,101.24,102.7,103.5,104.5,107.3,
11/09/2024 19:00,101.25,102.7,103.5,104.5,107.3,
11/09/2024 20:00,101.24,102.7,103.5,104.5,107.3,
11/09/2024 21:00,101.24,102.7,103.5,104.5,107.3,
11/09/2024 22:00,101.24,102.7,103.5,104.5,107.3,
11/09/2024 23:00,101.23,102.7,103.5,104.5,107.3,
12/09/2024 00:00,101.22,102.7,103.5,104.5,107.3,
12/09/2024 01:00,101.21,102.7,103.5,104.5,107.3,
12/09/2024 02:00,101.22,102.7,103.5,104.5,107.3,
12/09/2024 03:00,101.21,102.7,103.5,104.5,107.3,
12/09/2024 04:00,101.21,102.7,103.5,104.5,107.3,
12/09/2024 05:00,101.21,102.7,103.5,104.5,107.3,
12/09/2024 06:00,101.2,102.7,103.5,104.5,107.3,
12/09/2024 07:00,101.19,102.7,103.5,104.5,107.3,
12/09/2024 08:00,101.19,102.7,103.5,104.5,107.3,
12/09/2024 09:00,101.18,102.7,103.5,104.5,107.3,
12/09/2024 10:00,101.17,102.7,103.5,104.5,107.3,
12/09/2024 11:00,101.17,102.7,103.5,104.5,107.3,
12/09/2024 12:00,101.15,102.7,103.5,104.5,107.3,
12/09/2024 13:00,101.14,102.7,103.5,104.5,107.3,
12/09/2024 14:00,101.13,102.7,103.5,104.5,107.3,
12/09/2024 15:00,101.12,102.7,103.5,104.5,107.3,
12/09/2024 16:00,101.12,102.7,103.5,104.5,107.3,
12/09/2024 17:00,101.13,102.7,103.5,104.5,107.3,
12/09/2024 18:00,101.12,102.7,103.5,104.5,107.3,
12/09/2024 19:00,101.11,102.7,103.5,104.5,107.3,
12/09/2024 20:00,101.11,102.7,103.5,104.5,107.3,
12/09/2024 21:00,101.1,102.7,103.5,104.5,107.3,
12/09/2024 22:00,101.09,102.7,103.5,104.5,107.3,
12/09/2024 23:00,101.09,102.7,103.5,104.5,107.3,
13/09/2024 00:00,101.09,102.7,103.5,104.5,107.3,
13/09/2024 01:00,101.08,102.7,103.5,104.5,107.3,
13/09/2024 02:00,101.07,102.7,103.5,104.5,107.3,
13/09/2024 03:00,101.07,102.7,103.5,104.5,107.3,
13/09/2024 04:00,101.07,102.7,103.5,104.5,107.3,
13/09/2024 05:00,101.07,102.7,103.5,104.5,107.3,
13/09/2024 06:00,101.06,102.7,103.5,104.5,107.3,
13/09/2024 07:00,101.06,102.7,103.5,104.5,107.3,
13/09/2024 08:00,101.05,102.7,103.5,104.5,107.3,
13/09/2024 09:00,101.03,102.7,103.5,104.5,107.3,
13/09/2024 10:00,101.04,102.7,103.5,104.5,107.3,
13/09/2024 11:00,101.03,102.7,103.5,104.5,107.3,
13/09/2024 12:00,101.01,102.7,103.5,104.5,107.3,
13/09/2024 13:00,101,102.7,103.5,104.5,107.3,
13/09/2024 14:00,101,102.7,103.5,104.5,107.3,
13/09/2024 15:00,101.02,102.7,103.5,104.5,107.3,
13/09/2024 16:00,101.03,102.7,103.5,104.5,107.3,
13/09/2024 17:00,101.03,102.7,103.5,104.5,107.3,
13/09/2024 18:00,101.03,102.7,103.5,104.5,107.3,
13/09/2024 19:00,101.03,102.7,103.5,104.5,107.3,
13/09/2024 20:00,101.03,102.7,103.5,104.5,107.3,
13/09/2024 21:00,101.03,102.7,103.5,104.5,107.3,
13/09/2024 22:00,101.03,102.7,103.5,104.5,107.3,
13/09/2024 23:00,101.03,102.7,103.5,104.5,107.3,
14/09/2024 00:00,101.03,102.7,103.5,104.5,107.3,
14/09/2024 01:00,101.03,102.7,103.5,104.5,107.3,
14/09/2024 02:00,101.03,102.7,103.5,104.5,107.3,
14/09/2024 03:00,101.03,102.7,103.5,104.5,107.3,
14/09/2024 04:00,101.01,102.7,103.5,104.5,107.3,
14/09/2024 05:00,101.02,102.7,103.5,104.5,107.3,
14/09/2024 06:00,101.03,102.7,103.5,104.5,107.3,
14/09/2024 07:00,101.03,102.7,103.5,104.5,107.3,
14/09/2024 08:00,101.03,102.7,103.5,104.5,107.3,
14/09/2024 09:00,101.03,102.7,103.5,104.5,107.3,
14/09/2024 10:00,101.02,102.7,103.5,104.5,107.3,
14/09/2024 11:00,101.01,102.7,103.5,104.5,107.3,
14/09/2024 12:00,101.01,102.7,103.5,104.5,107.3,
14/09/2024 13:00,101.01,102.7,103.5,104.5,107.3,
14/09/2024 14:00,101.01,102.7,103.5,104.5,107.3,
14/09/2024 15:00,101.01,102.7,103.5,104.5,107.3,
14/09/2024 16:00,101.01,102.7,103.5,104.5,107.3,
14/09/2024 17:00,101,102.7,103.5,104.5,107.3,
14/09/2024 18:00,101.01,102.7,103.5,104.5,107.3,
14/09/2024 19:00,101.01,102.7,103.5,104.5,107.3,
14/09/2024 20:00,101.01,102.7,103.5,104.5,107.3,
14/09/2024 21:00,101,102.7,103.5,104.5,107.3,
14/09/2024 22:00,101,102.7,103.5,104.5,107.3,
14/09/2024 23:00,101.01,102.7,103.5,104.5,107.3,
15/09/2024 00:00,101.01,102.7,103.5,104.5,107.3,
15/09/2024 01:00,101.01,102.7,103.5,104.5,107.3,
15/09/2024 02:00,101,102.7,103.5,104.5,107.3,
15/09/2024 03:00,101,102.7,103.5,104.5,107.3,
15/09/2024 04:00,101.01,102.7,103.5,104.5,107.3,
15/09/2024 05:00,101.01,102.7,103.5,104.5,107.3,
15/09/2024 06:00,101.01,102.7,103.5,104.5,107.3,
15/09/2024 07:00,101,102.7,103.5,104.5,107.3,
15/09/2024 08:00,101.02,102.7,103.5,104.5,107.3,
15/09/2024 09:00,101.03,102.7,103.5,104.5,107.3,
15/09/2024 10:00,101.04,102.7,103.5,104.5,107.3,
15/09/2024 11:00,101.03,102.7,103.5,104.5,107.3,
15/09/2024 12:00,101.04,102.7,103.5,104.5,107.3,
15/09/2024 13:00,101.03,102.7,103.5,104.5,107.3,
15/09/2024 14:00,101.03,102.7,103.5,104.5,107.3,
15/09/2024 15:00,101.03,102.7,103.5,104.5,107.3,
15/09/2024 16:00,101.03,102.7,103.5,104.5,107.3,
15/09/2024 17:00,101.03,102.7,103.5,104.5,107.3,
15/09/2024 18:00,101.01,102.7,103.5,104.5,107.3,
15/09/2024 19:00,101.01,102.7,103.5,104.5,107.3,
15/09/2024 20:00,101.03,102.7,103.5,104.5,107.3,
15/09/2024 21:00,101.03,102.7,103.5,104.5,107.3,
15/09/2024 22:00,101.03,102.7,103.5,104.5,107.3,
15/09/2024 23:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 00:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 01:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 02:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 03:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 04:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 05:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 06:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 07:00,101.04,102.7,103.5,104.5,107.3,
16/09/2024 08:00,101.04,102.7,103.5,104.5,107.3,
16/09/2024 09:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 10:00,101.04,102.7,103.5,104.5,107.3,
16/09/2024 11:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 12:00,101.02,102.7,103.5,104.5,107.3,
16/09/2024 13:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 14:00,101.01,102.7,103.5,104.5,107.3,
16/09/2024 15:00,101.01,102.7,103.5,104.5,107.3,
16/09/2024 16:00,101.01,102.7,103.5,104.5,107.3,
16/09/2024 17:00,101.01,102.7,103.5,104.5,107.3,
16/09/2024 18:00,101.01,102.7,103.5,104.5,107.3,
16/09/2024 19:00,101.02,102.7,103.5,104.5,107.3,
16/09/2024 20:00,101.03,102.7,103.5,104.5,107.3,
16/09/2024 21:00,101.01,102.7,103.5,104.5,107.3,
16/09/2024 22:00,101.01,102.7,103.5,104.5,107.3,
16/09/2024 23:00,101.01,102.7,103.5,104.5,107.3,
17/09/2024 00:00,101.01,102.7,103.5,104.5,107.3,
17/09/2024 01:00,101.01,102.7,103.5,104.5,107.3,
17/09/2024 02:00,101.03,102.7,103.5,104.5,107.3,
17/09/2024 03:00,101.01,102.7,103.5,104.5,107.3,
17/09/2024 04:00,101.01,102.7,103.5,104.5,107.3,
17/09/2024 05:00,101.02,102.7,103.5,104.5,107.3,
17/09/2024 06:00,101.01,102.7,103.5,104.5,107.3,
17/09/2024 07:00,101.03,102.7,103.5,104.5,107.3,
17/09/2024 08:00,101.03,102.7,103.5,104.5,107.3,
17/09/2024 09:00,101.02,102.7,103.5,104.5,107.3,
17/09/2024 10:00,101.02,102.7,103.5,104.5,107.3,
17/09/2024 11:00,101,102.7,103.5,104.5,107.3,
17/09/2024 12:00,101,102.7,103.5,104.5,107.3,
17/09/2024 13:00,101,102.7,103.5,104.5,107.3,
17/09/2024 14:00,101.03,102.7,103.5,104.5,107.3,
17/09/2024 15:00,101.07,102.7,103.5,104.5,107.3,
17/09/2024 16:00,101.09,102.7,103.5,104.5,107.3,
17/09/2024 17:00,101.09,102.7,103.5,104.5,107.3,
17/09/2024 18:00,101.11,102.7,103.5,104.5,107.3,
17/09/2024 19:00,101.12,102.7,103.5,104.5,107.3,
17/09/2024 20:00,101.13,102.7,103.5,104.5,107.3,
17/09/2024 21:00,101.12,102.7,103.5,104.5,107.3,
17/09/2024 22:00,101.12,102.7,103.5,104.5,107.3,
17/09/2024 23:00,101.13,102.7,103.5,104.5,107.3,
18/09/2024 00:00,101.13,102.7,103.5,104.5,107.3,
18/09/2024 01:00,101.13,102.7,103.5,104.5,107.3,
18/09/2024 02:00,101.14,102.7,103.5,104.5,107.3,
18/09/2024 03:00,101.15,102.7,103.5,104.5,107.3,
18/09/2024 04:00,101.14,102.7,103.5,104.5,107.3,
18/09/2024 05:00,101.14,102.7,103.5,104.5,107.3,
18/09/2024 06:00,101.14,102.7,103.5,104.5,107.3,
18/09/2024 07:00,101.15,102.7,103.5,104.5,107.3,
18/09/2024 08:00,101.15,102.7,103.5,104.5,107.3,
18/09/2024 09:00,101.15,102.7,103.5,104.5,107.3,
18/09/2024 10:00,101.14,102.7,103.5,104.5,107.3,
18/09/2024 11:00,101.13,102.7,103.5,104.5,107.3,
18/09/2024 12:00,101.12,102.7,103.5,104.5,107.3,
18/09/2024 13:00,101.13,102.7,103.5,104.5,107.3,
18/09/2024 14:00,101.14,102.7,103.5,104.5,107.3,
18/09/2024 15:00,101.15,102.7,103.5,104.5,107.3,
18/09/2024 16:00,101.14,102.7,103.5,104.5,107.3,
18/09/2024 17:00,101.14,102.7,103.5,104.5,107.3,
18/09/2024 18:00,101.16,102.7,103.5,104.5,107.3,
18/09/2024 19:00,101.16,102.7,103.5,104.5,107.3,
18/09/2024 20:00,101.16,102.7,103.5,104.5,107.3,
18/09/2024 21:00,101.16,102.7,103.5,104.5,107.3,
18/09/2024 22:00,101.17,102.7,103.5,104.5,107.3,
18/09/2024 23:00,101.16,102.7,103.5,104.5,107.3,
19/09/2024 00:00,101.17,102.7,103.5,104.5,107.3,
19/09/2024 01:00,101.17,102.7,103.5,104.5,107.3,
19/09/2024 02:00,101.18,102.7,103.5,104.5,107.3,
19/09/2024 03:00,101.18,102.7,103.5,104.5,107.3,
19/09/2024 04:00,101.18,102.7,103.5,104.5,107.3,
19/09/2024 05:00,101.18,102.7,103.5,104.5,107.3,
19/09/2024 06:00,101.19,102.7,103.5,104.5,107.3,
19/09/2024 07:00,101.18,102.7,103.5,104.5,107.3,
19/09/2024 08:00,101.18,102.7,103.5,104.5,107.3,
19/09/2024 09:00,101.18,102.7,103.5,104.5,107.3,
19/09/2024 10:00,101.18,102.7,103.5,104.5,107.3,
19/09/2024 11:00,101.18,102.7,103.5,104.5,107.3,
19/09/2024 12:00,101.17,102.7,103.5,104.5,107.3,
19/09/2024 13:00,101.16,102.7,103.5,104.5,107.3,
19/09/2024 14:00,101.17,102.7,103.5,104.5,107.3,
19/09/2024 15:00,101.17,102.7,103.5,104.5,107.3,
19/09/2024 16:00,101.17,102.7,103.5,104.5,107.3,
19/09/2024 17:00,101.16,102.7,103.5,104.5,107.3,
19/09/2024 18:00,101.16,102.7,103.5,104.5,107.3,
19/09/2024 19:00,101.16,102.7,103.5,104.5,107.3,
19/09/2024 20:00,101.16,102.7,103.5,104.5,107.3,
19/09/2024 21:00,101.16,102.7,103.5,104.5,107.3,
19/09/2024 22:00,101.16,102.7,103.5,104.5,107.3,
19/09/2024 23:00,101.16,102.7,103.5,104.5,107.3,
20/09/2024 00:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 01:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 02:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 03:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 04:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 05:00,101.18,102.7,103.5,104.5,107.3,
20/09/2024 06:00,101.19,102.7,103.5,104.5,107.3,
20/09/2024 07:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 08:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 09:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 10:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 11:00,101.18,102.7,103.5,104.5,107.3,
20/09/2024 12:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 13:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 14:00,101.17,102.7,103.5,104.5,107.3,
20/09/2024 15:00,101.16,102.7,103.5,104.5,107.3,
20/09/2024 16:00,101.16,102.7,103.5,104.5,107.3,
20/09/2024 17:00,101.16,102.7,103.5,104.5,107.3,
20/09/2024 18:00,101.16,102.7,103.5,104.5,107.3,
20/09/2024 19:00,101.16,102.7,103.5,104.5,107.3,
20/09/2024 20:00,101.16,102.7,103.5,104.5,107.3,
20/09/2024 21:00,101.16,102.7,103.5,104.5,107.3,
20/09/2024 22:00,101.16,102.7,103.5,104.5,107.3,
20/09/2024 23:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 00:00,101.16,102.7,103.5,104.5,107.3,
21/09/2024 01:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 02:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 03:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 04:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 05:00,101.16,102.7,103.5,104.5,107.3,
21/09/2024 06:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 07:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 08:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 09:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 10:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 11:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 12:00,101.17,102.7,103.5,104.5,107.3,
21/09/2024 13:00,101.16,102.7,103.5,104.5,107.3,
21/09/2024 14:00,101.16,102.7,103.5,104.5,107.3,
21/09/2024 15:00,101.16,102.7,103.5,104.5,107.3,
21/09/2024 16:00,101.16,102.7,103.5,104.5,107.3,
21/09/2024 17:00,101.16,102.7,103.5,104.5,107.3,
21/09/2024 18:00,101.16,102.7,103.5,104.5,107.3,
21/09/2024 19:00,101.16,102.7,103.5,104.5,107.3,
21/09/2024 20:00,101.16,102.7,103.5,104.5,107.3,
21/09/2024 21:00,101.14,102.7,103.5,104.5,107.3,
21/09/2024 22:00,101.15,102.7,103.5,104.5,107.3,
21/09/2024 23:00,101.14,102.7,103.5,104.5,107.3,
22/09/2024 00:00,101.16,102.7,103.5,104.5,107.3,
22/09/2024 01:00,101.15,102.7,103.5,104.5,107.3,
22/09/2024 02:00,101.16,102.7,103.5,104.5,107.3,
22/09/2024 03:00,101.16,102.7,103.5,104.5,107.3,
22/09/2024 04:00,101.15,102.7,103.5,104.5,107.3,
22/09/2024 05:00,101.16,102.7,103.5,104.5,107.3,
22/09/2024 06:00,101.16,102.7,103.5,104.5,107.3,
22/09/2024 07:00,101.14,102.7,103.5,104.5,107.3,
22/09/2024 08:00,101.16,102.7,103.5,104.5,107.3,
22/09/2024 09:00,101.15,102.7,103.5,104.5,107.3,
22/09/2024 10:00,101.16,102.7,103.5,104.5,107.3,
22/09/2024 11:00,101.15,102.7,103.5,104.5,107.3,
22/09/2024 12:00,101.15,102.7,103.5,104.5,107.3,
22/09/2024 13:00,101.14,102.7,103.5,104.5,107.3,
22/09/2024 14:00,101.14,102.7,103.5,104.5,107.3,
22/09/2024 15:00,101.13,102.7,103.5,104.5,107.3,
22/09/2024 16:00,101.13,102.7,103.5,104.5,107.3,
22/09/2024 17:00,101.12,102.7,103.5,104.5,107.3,
22/09/2024 18:00,101.13,102.7,103.5,104.5,107.3,
22/09/2024 19:00,101.13,102.7,103.5,104.5,107.3,
22/09/2024 20:00,101.12,102.7,103.5,104.5,107.3,
22/09/2024 21:00,101.12,102.7,103.5,104.5,107.3,
22/09/2024 22:00,101.13,102.7,103.5,104.5,107.3,
22/09/2024 23:00,101.13,102.7,103.5,104.5,107.3,
23/09/2024 00:00,101.13,102.7,103.5,104.5,107.3,
23/09/2024 01:00,101.14,102.7,103.5,104.5,107.3,
23/09/2024 02:00,101.13,102.7,103.5,104.5,107.3,
23/09/2024 03:00,101.14,102.7,103.5,104.5,107.3,
23/09/2024 04:00,101.14,102.7,103.5,104.5,107.3,
23/09/2024 05:00,101.14,102.7,103.5,104.5,107.3,
23/09/2024 06:00,101.14,102.7,103.5,104.5,107.3,
23/09/2024 07:00,101.14,102.7,103.5,104.5,107.3,
23/09/2024 08:00,101.14,102.7,103.5,104.5,107.3,
23/09/2024 09:00,101.14,102.7,103.5,104.5,107.3,
23/09/2024 10:00,101.14,102.7,103.5,104.5,107.3,
23/09/2024 11:00,101.13,102.7,103.5,104.5,107.3,
23/09/2024 12:00,101.13,102.7,103.5,104.5,107.3,
23/09/2024 13:00,101.11,102.7,103.5,104.5,107.3,
23/09/2024 14:00,101.1,102.7,103.5,104.5,107.3,
23/09/2024 15:00,101.11,102.7,103.5,104.5,107.3,
23/09/2024 16:00,101.11,102.7,103.5,104.5,107.3,
23/09/2024 17:00,101.1,102.7,103.5,104.5,107.3,
23/09/2024 18:00,101.16,102.7,103.5,104.5,107.3,
23/09/2024 19:00,101.17,102.7,103.5,104.5,107.3,
23/09/2024 20:00,101.2,102.7,103.5,104.5,107.3,
23/09/2024 21:00,101.21,102.7,103.5,104.5,107.3,
23/09/2024 22:00,101.22,102.7,103.5,104.5,107.3,
23/09/2024 23:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 00:00,101.22,102.7,103.5,104.5,107.3,
24/09/2024 01:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 02:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 03:00,101.23,102.7,103.5,104.5,107.3,
24/09/2024 04:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 05:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 06:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 07:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 08:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 09:00,101.25,102.7,103.5,104.5,107.3,
24/09/2024 10:00,101.25,102.7,103.5,104.5,107.3,
24/09/2024 11:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 12:00,101.22,102.7,103.5,104.5,107.3,
24/09/2024 13:00,101.22,102.7,103.5,104.5,107.3,
24/09/2024 14:00,101.23,102.7,103.5,104.5,107.3,
24/09/2024 15:00,101.23,102.7,103.5,104.5,107.3,
24/09/2024 16:00,101.22,102.7,103.5,104.5,107.3,
24/09/2024 17:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 18:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 19:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 20:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 21:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 22:00,101.24,102.7,103.5,104.5,107.3,
24/09/2024 23:00,101.24,102.7,103.5,104.5,107.3,
25/09/2024 00:00,101.25,102.7,103.5,104.5,107.3,
25/09/2024 01:00,101.24,102.7,103.5,104.5,107.3,
25/09/2024 02:00,101.24,102.7,103.5,104.5,107.3,
25/09/2024 03:00,101.25,102.7,103.5,104.5,107.3,
25/09/2024 04:00,101.25,102.7,103.5,104.5,107.3,
25/09/2024 05:00,101.25,102.7,103.5,104.5,107.3,
25/09/2024 06:00,101.24,102.7,103.5,104.5,107.3,
25/09/2024 07:00,101.25,102.7,103.5,104.5,107.3,
25/09/2024 08:00,101.24,102.7,103.5,104.5,107.3,
25/09/2024 09:00,101.25,102.7,103.5,104.5,107.3,
25/09/2024 10:00,101.24,102.7,103.5,104.5,107.3,
25/09/2024 11:00,101.24,102.7,103.5,104.5,107.3,
25/09/2024 12:00,101.23,102.7,103.5,104.5,107.3,
25/09/2024 13:00,101.22,102.7,103.5,104.5,107.3,
25/09/2024 14:00,101.24,102.7,103.5,104.5,107.3,
25/09/2024 15:00,101.26,102.7,103.5,104.5,107.3,
25/09/2024 16:00,101.26,102.7,103.5,104.5,107.3,
25/09/2024 17:00,101.27,102.7,103.5,104.5,107.3,
25/09/2024 18:00,101.25,102.7,103.5,104.5,107.3,
25/09/2024 19:00,101.27,102.7,103.5,104.5,107.3,
25/09/2024 20:00,101.27,102.7,103.5,104.5,107.3,
25/09/2024 21:00,101.26,102.7,103.5,104.5,107.3,
25/09/2024 22:00,101.27,102.7,103.5,104.5,107.3,
25/09/2024 23:00,101.28,102.7,103.5,104.5,107.3,
26/09/2024 00:00,101.29,102.7,103.5,104.5,107.3,
26/09/2024 01:00,101.3,102.7,103.5,104.5,107.3,
26/09/2024 02:00,101.3,102.7,103.5,104.5,107.3,
26/09/2024 03:00,101.3,102.7,103.5,104.5,107.3,
26/09/2024 04:00,101.3,102.7,103.5,104.5,107.3,
26/09/2024 05:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 06:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 07:00,101.32,102.7,103.5,104.5,107.3,
26/09/2024 08:00,101.32,102.7,103.5,104.5,107.3,
26/09/2024 09:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 10:00,101.32,102.7,103.5,104.5,107.3,
26/09/2024 11:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 12:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 13:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 14:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 15:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 16:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 17:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 18:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 19:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 20:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 21:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 22:00,101.31,102.7,103.5,104.5,107.3,
26/09/2024 23:00,101.32,102.7,103.5,104.5,107.3,
27/09/2024 00:00,101.32,102.7,103.5,104.5,107.3,
27/09/2024 01:00,101.31,102.7,103.5,104.5,107.3,
27/09/2024 02:00,101.32,102.7,103.5,104.5,107.3,
27/09/2024 03:00,101.32,102.7,103.5,104.5,107.3,
27/09/2024 04:00,101.32,102.7,103.5,104.5,107.3,
27/09/2024 05:00,101.32,102.7,103.5,104.5,107.3,
27/09/2024 06:00,101.32,102.7,103.5,104.5,107.3,
27/09/2024 07:00,101.32,102.7,103.5,104.5,107.3,
27/09/2024 08:00,101.32,102.7,103.5,104.5,107.3,
27/09/2024 09:00,101.33,102.7,103.5,104.5,107.3,
27/09/2024 10:00,101.32,102.7,103.5,104.5,107.3,
27/09/2024 11:00,101.32,102.7,103.5,104.5,107.3,
